LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117995,Non-London,Primary,209,6,Low,"4,264",122,"4,387","2,081",68,838,209,284,184,143,60,137,45,89,113,"4,252","2,917",62,327,50,"4,421","2,853",122,253,72,"4,421",SUPP,29,325,57,"4,121","2,911",105,337,67,"4,493",2777,33,314,52,4036,"2,976",114,4098,805,52,"2,892",7,317,43,"4,177","3,054",115,351,70,"4,641","2,919",68,284,60,"4,252","3,145",111,375,72,"4,922",NA,NA,NA,NA,NA,97%,3%,49%,2%,20%,5%,7%,4%,3%,1%,3%,1%,2%,3%,66%,1%,7%,1%,100%,NA,NA,NA,NA,NA,71%,1%,2%,3%,100%,NA,NA,NA,NA,NA,69%,1%,8%,1%,100%,NA,NA,NA,NA,NA,69%,0%,8%,1%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,3%,1%,0%,0%,0%
811,117997,Non-London,Primary,61,28,Medium,"6,642",364,"7,006","2,959",247,"1,212",411,686,262,299,123,239,132,189,89,"6,848","3,403",97,702,83,"5,469","2,853",122,253,72,"4,421","3,527",-57,580,70,"5,352","2,911",105,337,67,"4,493",3330,6,654,77,5316,"2,976",114,5782,986,77,"3,784",586,808,98,"7,101","3,252",173,321,83,"4,939","4,171",247,686,123,"6,848","3,326",100,336,68,"4,995",NA,-247,-132,-15,236,95%,5%,43%,4%,18%,6%,10%,4%,4%,2%,3%,2%,3%,1%,62%,2%,13%,2%,100%,NA,NA,NA,NA,NA,66%,-1%,3%,3%,100%,NA,NA,NA,NA,NA,63%,0%,12%,1%,100%,NA,NA,NA,NA,NA,53%,8%,11%,1%,100%,NA,NA,NA,NA,NA,61%,4%,10%,2%,100%,NA,NA,NA,NA,NA,-1%,2%,-3%,0%,0%
811,117998,Non-London,Primary,225,2,Low,"4,363",113,"4,476","1,984",122,950,198,299,195,229,50,149,94,75,133,"4,478","2,645",260,219,37,"3,948","2,853",122,253,72,"4,421","2,785",144,212,34,"4,012","2,911",105,337,67,"4,493",2615,116,240,40,3928,"2,976",114,3938,800,40,"2,617",159,270,29,"4,125","3,054",115,351,70,"4,641","2,934",122,299,50,"4,478","3,145",111,375,72,"4,922",NA,124,72,9,-593,98%,3%,44%,3%,21%,4%,7%,4%,5%,1%,3%,2%,2%,3%,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,70%,4%,5%,2%,100%,NA,NA,NA,NA,NA,67%,3%,6%,1%,100%,NA,NA,NA,NA,NA,63%,4%,7%,1%,100%,NA,NA,NA,NA,NA,66%,3%,7%,1%,100%,NA,NA,NA,NA,NA,-1%,-4%,1%,0%,0%
811,117999,Non-London,Primary,71,12,Low,"5,649",230,"5,878","2,371",125,862,344,461,214,360,105,161,90,"1,164",138,"6,394","4,878",138,482,91,"7,059","2,853",122,253,72,"4,421",SUPP,267,502,78,"6,446","2,911",105,337,67,"4,493",3890,350,444,93,5982,"2,976",114,6059,1080,93,"4,141",492,565,104,"7,691","3,054",115,351,70,"4,641","3,233",125,461,105,"6,394","3,145",111,375,72,"4,922",133,-16,122,-20,461,96%,4%,37%,2%,14%,6%,8%,4%,6%,2%,3%,2%,20%,2%,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,64%,4%,4%,2%,100%,NA,NA,NA,NA,NA,65%,6%,7%,2%,100%,NA,NA,NA,NA,NA,54%,6%,7%,1%,100%,NA,NA,NA,NA,NA,51%,2%,7%,2%,100%,NA,NA,NA,NA,NA,-18%,0%,0%,1%,0%
811,118000,Non-London,Primary,78,1,Low,"5,656",556,"6,212","2,765",209,847,373,622,415,168,100,239,53,209,137,"6,138","3,083",210,560,93,"5,342","2,853",122,253,72,"4,421","3,252",239,533,96,"5,611","2,911",105,337,67,"4,493",3426,156,491,80,5797,"2,976",114,5747,681,80,"3,589",122,492,89,"5,677","3,054",115,351,70,"4,641","3,612",209,622,100,"6,138","3,145",111,375,72,"4,922",470,-98,186,11,590,91%,9%,45%,3%,14%,6%,10%,7%,3%,2%,4%,1%,3%,2%,58%,4%,10%,2%,100%,NA,NA,NA,NA,NA,58%,4%,9%,4%,100%,NA,NA,NA,NA,NA,59%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,2%,9%,2%,100%,NA,NA,NA,NA,NA,59%,3%,10%,2%,100%,NA,NA,NA,NA,NA,1%,-1%,0%,0%,0%
811,118001,Non-London,Primary,36,6,Low,"9,763",489,"10,251","4,532",354,"1,265",606,832,277,577,185,614,163,141,305,"9,852",SUPP,456,773,SUPP,"8,261","2,853",122,253,72,"4,421",SUPP,215,657,90,"6,807","2,911",105,337,67,"4,493",4522,160,661,85,7460,"2,976",114,7276,955,85,"5,492",571,822,120,"9,647","3,054",115,351,70,"4,641","5,797",354,832,185,"9,852","3,145",111,375,72,"4,922",NA,-27,67,-2,699,95%,5%,46%,4%,13%,6%,8%,3%,6%,2%,6%,2%,1%,3%,SUPP,6%,9%,SUPP,100%,NA,NA,NA,NA,NA,59%,3%,3%,3%,100%,NA,NA,NA,NA,NA,61%,2%,9%,1%,100%,NA,NA,NA,NA,NA,57%,6%,9%,1%,100%,NA,NA,NA,NA,NA,59%,4%,8%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,-1%,NA,0%
811,118002,Non-London,Primary,170,5,Low,"4,413",329,"4,742","2,320",79,944,243,338,288,68,53,92,46,107,119,"4,697",SUPP,66,232,SUPP,"4,005","2,853",122,253,72,"4,421","2,762",112,247,66,"4,143","2,911",105,337,67,"4,493",2934,390,292,47,4536,"2,976",114,4608,782,47,"3,123",47,302,62,"4,438","3,054",115,351,70,"4,641","3,264",79,338,53,"4,697","3,145",111,375,72,"4,922",NA,164,195,4,863,93%,7%,49%,2%,20%,5%,7%,6%,1%,1%,2%,1%,2%,3%,SUPP,2%,6%,SUPP,100%,NA,NA,NA,NA,NA,67%,3%,4%,2%,100%,NA,NA,NA,NA,NA,65%,9%,6%,1%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,NA,0%,1%,NA,0%
811,118003,Non-London,Primary,276,7,Low,"4,126",431,"4,557","2,164",154,617,327,350,164,91,261,161,32,90,149,"4,560","2,532",81,269,137,"3,785","2,853",122,253,72,"4,421","2,545",76,275,158,"3,960","2,911",105,337,67,"4,493",2464,139,282,91,3816,"2,976",114,4006,442,91,"2,757",124,318,105,"4,291","3,054",115,351,70,"4,641","2,781",154,350,261,"4,560","3,145",111,375,72,"4,922",NA,-74,29,-37,951,91%,9%,48%,3%,14%,7%,8%,4%,2%,6%,4%,1%,2%,3%,67%,2%,7%,4%,100%,NA,NA,NA,NA,NA,64%,2%,3%,4%,100%,NA,NA,NA,NA,NA,65%,4%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,7%,2%,100%,NA,NA,NA,NA,NA,61%,3%,8%,6%,100%,NA,NA,NA,NA,NA,-6%,1%,1%,2%,0%
811,118025,Non-London,Primary,109,10,Low,"5,010",171,"5,180","2,338",63,"1,073",235,392,193,165,57,168,88,98,151,"5,021",SUPP,179,375,SUPP,"4,634","2,853",122,253,72,"4,421","3,714",102,359,42,"5,256","2,911",105,337,67,"4,493",3579,61,352,52,5131,"2,976",114,5208,1257,52,"3,209",55,369,50,"4,690","3,054",115,351,70,"4,641","3,411",63,392,57,"5,021","3,145",111,375,72,"4,922",NA,42,79,18,"1,255",97%,3%,47%,1%,21%,5%,8%,4%,3%,1%,3%,2%,2%,3%,SUPP,4%,8%,SUPP,100%,NA,NA,NA,NA,NA,71%,2%,4%,3%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,68%,1%,8%,1%,100%,NA,NA,NA,NA,NA,68%,1%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,NA,0%
811,118026,Non-London,Primary,78,1,Low,"6,166",431,"6,597","2,370",335,"1,499",332,687,269,475,62,196,70,181,102,"6,579","3,497",151,474,48,"5,945","2,853",122,253,72,"4,421","3,568",153,465,52,"5,636","2,911",105,337,67,"4,493",3475,178,445,46,5422,"2,976",114,5652,958,46,"3,522",152,497,49,"5,502","3,054",115,351,70,"4,641","3,869",335,687,62,"6,579","3,145",111,375,72,"4,922",NA,-2,-5,-2,324,94%,7%,36%,5%,23%,5%,10%,4%,7%,1%,3%,1%,3%,2%,59%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,3%,3%,2%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,64%,3%,9%,1%,100%,NA,NA,NA,NA,NA,59%,5%,10%,1%,100%,NA,NA,NA,NA,NA,0%,2%,2%,0%,0%
811,118028,Non-London,Primary,46,6,Low,"7,245",448,"7,692","3,210",536,"1,263",475,924,227,519,183,267,131,206,92,"8,035","3,792",305,647,101,"6,216","2,853",122,253,72,"4,421","3,505",160,625,83,"5,564","2,911",105,337,67,"4,493",3625,90,685,97,5771,"2,976",114,5859,899,97,"4,336",610,971,152,"8,785","3,054",115,351,70,"4,641","4,473",536,924,183,"8,035","3,145",111,375,72,"4,922",NA,-7,95,9,"2,647",94%,6%,40%,7%,16%,6%,12%,3%,7%,2%,4%,2%,3%,1%,61%,5%,10%,2%,100%,NA,NA,NA,NA,NA,63%,3%,2%,3%,100%,NA,NA,NA,NA,NA,63%,2%,12%,2%,100%,NA,NA,NA,NA,NA,49%,7%,11%,2%,100%,NA,NA,NA,NA,NA,56%,7%,11%,2%,100%,NA,NA,NA,NA,NA,-5%,2%,1%,0%,0%
811,118030,Non-London,Primary,386,10,Low,"4,253",208,"4,461","1,962",137,909,243,299,178,185,60,148,60,73,166,"4,421","2,400",115,257,54,"3,582","2,853",122,253,72,"4,421","2,570",134,267,53,"3,948","2,911",105,337,67,"4,493",2729,170,274,32,4136,"2,976",114,4117,855,32,"2,756",177,306,68,"4,300","3,054",115,351,70,"4,641","2,871",137,299,60,"4,421","3,145",111,375,72,"4,922",666,66,142,7,948,95%,5%,44%,3%,21%,5%,7%,4%,4%,1%,3%,1%,2%,4%,67%,3%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,3%,4%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,64%,4%,7%,2%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,0%,0%,-1%,0%
811,118032,Non-London,Primary,172,26,Medium,"4,808",84,"4,892","2,456",70,803,363,319,217,140,73,190,83,102,85,"4,902",SUPP,105,316,81,"4,243","2,853",122,253,72,"4,421","2,861",37,318,69,"4,268","2,911",105,337,67,"4,493",2972,40,306,86,4514,"2,976",114,4580,770,86,"3,139",81,343,83,"4,965","3,252",173,321,83,"4,939","3,259",70,319,73,"4,902","3,326",100,336,68,"4,995",282,-51,46,8,341,98%,2%,50%,1%,16%,7%,7%,4%,3%,2%,4%,2%,2%,2%,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,3%,100%,NA,NA,NA,NA,NA,66%,1%,7%,2%,100%,NA,NA,NA,NA,NA,63%,2%,7%,2%,100%,NA,NA,NA,NA,NA,66%,1%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,-1%,0%
811,118033,Non-London,Primary,97,10,Low,"5,908",74,"5,982","2,600",278,"1,345",301,375,237,117,75,184,102,107,90,"5,810","3,126",266,388,91,"5,166","2,853",122,253,72,"4,421","3,360",260,373,70,"5,272","2,911",105,337,67,"4,493",3426,264,370,61,5339,"2,976",114,5078,871,61,"3,584",378,381,79,"5,616","3,054",115,351,70,"4,641","3,945",278,375,75,"5,810","3,145",111,375,72,"4,922",NA,-2,122,2,780,99%,1%,45%,5%,23%,5%,6%,4%,2%,1%,3%,2%,2%,2%,61%,5%,8%,2%,100%,NA,NA,NA,NA,NA,64%,5%,4%,5%,100%,NA,NA,NA,NA,NA,64%,5%,7%,1%,100%,NA,NA,NA,NA,NA,64%,7%,7%,1%,100%,NA,NA,NA,NA,NA,68%,5%,6%,1%,100%,NA,NA,NA,NA,NA,7%,0%,-2%,-1%,0%
811,118034,Non-London,Primary,104,4,Low,"4,865",363,"5,229","2,246",188,990,247,449,192,380,66,86,88,208,56,"5,196","3,417",71,406,80,"5,174","2,853",122,253,72,"4,421","3,987",55,390,73,"5,795","2,911",105,337,67,"4,493",3821,84,366,71,5640,"2,976",114,5399,895,71,"3,672",14,426,99,"5,552","3,054",115,351,70,"4,641","3,236",188,449,66,"5,196","3,145",111,375,72,"4,922",NA,-304,-5,-17,"-1,092",93%,7%,43%,4%,19%,5%,9%,4%,7%,1%,2%,2%,4%,1%,66%,1%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,4%,2%,100%,NA,NA,NA,NA,NA,68%,1%,6%,1%,100%,NA,NA,NA,NA,NA,66%,0%,8%,2%,100%,NA,NA,NA,NA,NA,62%,4%,9%,1%,100%,NA,NA,NA,NA,NA,-4%,3%,1%,-1%,0%
811,118035,Non-London,Primary,103,1,Low,"4,893",228,"5,121","2,581",130,924,296,403,264,163,59,211,106,158,80,"5,374","2,980",184,341,73,"4,636","2,853",122,253,72,"4,421","2,618",211,312,74,"4,286","2,911",105,337,67,"4,493",2966,120,300,48,4562,"2,976",114,4565,639,48,"3,297",169,394,102,"5,216","3,054",115,351,70,"4,641","3,505",130,403,59,"5,374","3,145",111,375,72,"4,922",NA,-295,38,-22,-510,96%,4%,48%,3%,17%,6%,8%,5%,3%,1%,4%,2%,3%,2%,64%,4%,7%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,3%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,63%,3%,8%,2%,100%,NA,NA,NA,NA,NA,65%,2%,7%,1%,100%,NA,NA,NA,NA,NA,1%,-2%,0%,-1%,0%
811,118036,Non-London,Primary,203,15,Low,"4,754",253,"5,008","2,424",63,"1,001",280,394,173,319,45,155,71,141,109,"5,176","3,296",212,461,57,"5,077","2,853",122,253,72,"4,421","3,580",74,374,42,"5,016","2,911",105,337,67,"4,493",3511,126,362,39,5086,"2,976",114,5397,1118,39,"3,651",158,363,42,"5,465","3,054",115,351,70,"4,641","3,425",63,394,45,"5,176","3,145",111,375,72,"4,922",NA,-6,199,2,526,95%,5%,47%,1%,19%,6%,8%,4%,6%,1%,3%,1%,3%,2%,65%,4%,9%,1%,100%,NA,NA,NA,NA,NA,71%,1%,3%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,67%,3%,7%,1%,100%,NA,NA,NA,NA,NA,66%,1%,8%,1%,100%,NA,NA,NA,NA,NA,1%,-3%,-1%,0%,0%
811,118044,Non-London,Primary,106,3,Low,"5,345",205,"5,550","2,537",184,638,368,530,164,117,97,91,98,293,91,"5,209","3,002",151,743,99,"5,229","2,853",122,253,72,"4,421","2,943",92,775,137,"5,438","2,911",105,337,67,"4,493",3569,53,555,60,5492,"2,976",114,5615,776,60,"2,860",22,452,104,"4,546","3,054",115,351,70,"4,641","3,175",184,530,97,"5,209","3,145",111,375,72,"4,922",NA,NA,NA,NA,NA,96%,4%,49%,3%,12%,7%,10%,3%,2%,2%,2%,2%,5%,2%,57%,3%,14%,2%,100%,NA,NA,NA,NA,NA,54%,2%,3%,4%,100%,NA,NA,NA,NA,NA,65%,1%,10%,1%,100%,NA,NA,NA,NA,NA,63%,0%,10%,2%,100%,NA,NA,NA,NA,NA,61%,4%,10%,2%,100%,NA,NA,NA,NA,NA,4%,1%,-4%,0%,0%
811,118045,Non-London,Primary,110,10,Low,"5,276",266,"5,541","2,469",98,786,471,496,225,284,101,231,84,161,111,"5,516","2,975",127,491,88,"5,077","2,853",122,253,72,"4,421","2,909",332,525,93,"5,266","2,911",105,337,67,"4,493",3034,229,587,77,5276,"2,976",114,5291,814,77,"3,443",107,514,69,"5,323","3,054",115,351,70,"4,641","3,255",98,496,101,"5,516","3,145",111,375,72,"4,922",NA,NA,NA,NA,NA,95%,5%,45%,2%,14%,9%,9%,4%,5%,2%,4%,2%,3%,2%,59%,3%,10%,2%,100%,NA,NA,NA,NA,NA,56%,6%,4%,5%,100%,NA,NA,NA,NA,NA,58%,4%,11%,1%,100%,NA,NA,NA,NA,NA,65%,2%,10%,1%,100%,NA,NA,NA,NA,NA,59%,2%,9%,2%,100%,NA,NA,NA,NA,NA,0%,-1%,-1%,0%,0%
811,134741,Non-London,Primary,219,22,Medium,"5,010",175,"5,185","2,174",100,"1,227",259,335,156,260,63,193,71,206,166,"5,210","3,292",131,311,81,"4,868","2,853",122,253,72,"4,421","3,000",61,319,71,"4,576","2,911",105,337,67,"4,493",2929,65,268,25,4432,"2,976",114,4674,910,25,"3,166",90,301,104,"4,990","3,054",115,351,70,"4,641","3,401",100,335,63,"5,210","3,326",100,336,68,"4,995",625,-134,29,-20,672,97%,3%,42%,2%,24%,5%,7%,3%,5%,1%,4%,1%,4%,3%,68%,3%,6%,2%,100%,NA,NA,NA,NA,NA,66%,1%,2%,2%,100%,NA,NA,NA,NA,NA,66%,1%,6%,1%,100%,NA,NA,NA,NA,NA,63%,2%,6%,2%,100%,NA,NA,NA,NA,NA,65%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-3%,-1%,0%,-1%,0%
811,135077,Non-London,Primary,229,7,Low,"4,320",47,"4,367","2,134",255,870,224,259,159,157,44,71,62,119,129,"4,484","2,362",238,271,40,"3,791","2,853",122,253,72,"4,421","2,403",332,264,43,"3,970","2,911",105,337,67,"4,493",2869,139,262,41,4186,"2,976",114,4001,820,41,"2,855",285,244,44,"4,310","3,054",115,351,70,"4,641","3,004",255,259,44,"4,484","3,145",111,375,72,"4,922",NA,44,38,10,666,99%,1%,48%,6%,19%,5%,6%,4%,4%,1%,2%,1%,3%,3%,62%,6%,7%,1%,100%,NA,NA,NA,NA,NA,60%,8%,4%,2%,100%,NA,NA,NA,NA,NA,69%,3%,6%,1%,100%,NA,NA,NA,NA,NA,66%,7%,6%,1%,100%,NA,NA,NA,NA,NA,67%,6%,6%,1%,100%,NA,NA,NA,NA,NA,5%,0%,-1%,0%,0%
811,135078,Non-London,Primary,276,16,Low,"4,547",120,"4,667","2,207",169,843,279,335,186,81,67,141,53,64,143,"4,568","2,731",152,316,81,"4,372","2,853",122,253,72,"4,421","2,723",200,340,73,"4,487","2,911",105,337,67,"4,493",2971,184,342,60,4626,"2,976",114,4445,880,60,"2,918",147,319,66,"4,486","3,054",115,351,70,"4,641","3,050",169,335,67,"4,568","3,145",111,375,72,"4,922",NA,-118,353,-3,612,97%,3%,48%,4%,19%,6%,7%,4%,2%,1%,3%,1%,1%,3%,62%,3%,7%,2%,100%,NA,NA,NA,NA,NA,60%,4%,4%,2%,100%,NA,NA,NA,NA,NA,64%,4%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,1%,100%,NA,NA,NA,NA,NA,5%,1%,0%,-1%,0%
811,132209,Non-London,Primary,248,27,Medium,"5,074",0,"5,074","2,337",396,660,424,313,203,66,112,176,152,96,102,"5,037","2,937",260,271,115,"4,476","3,162",113,289,77,"4,729","3,231",292,283,93,"5,102","3,181",132,369,69,"4,930",3451,320,303,81,5463,"3,176",126,5245,815,81,"2,966",276,264,123,"4,800","3,252",173,321,83,"4,939","2,997",396,313,112,"5,037","3,326",100,336,68,"4,995","-1,131",-56,-8,-14,"-1,478",100%,0%,46%,8%,13%,8%,6%,4%,1%,2%,4%,3%,2%,2%,66%,6%,6%,3%,100%,NA,NA,NA,NA,NA,63%,6%,4%,4%,100%,NA,NA,NA,NA,NA,63%,6%,6%,1%,100%,NA,NA,NA,NA,NA,62%,6%,6%,3%,100%,NA,NA,NA,NA,NA,59%,8%,6%,2%,100%,NA,NA,NA,NA,NA,-7%,2%,0%,-1%,0%
811,132349,Non-London,Primary,373,16,Low,"4,250",109,"4,359","1,984",117,817,253,339,199,200,65,148,35,101,117,"4,374","2,674",129,219,55,"3,972","2,853",122,253,72,"4,421","2,597",75,228,63,"3,870","2,911",105,337,67,"4,493",2630,269,319,51,4249,"2,976",114,4204,714,51,"2,496",254,252,43,"3,944","3,054",115,351,70,"4,641","2,801",117,339,65,"4,374","3,145",111,375,72,"4,922",NA,-46,-10,-5,4,98%,3%,45%,3%,19%,6%,8%,5%,5%,2%,3%,1%,2%,3%,67%,3%,6%,1%,100%,NA,NA,NA,NA,NA,67%,2%,4%,3%,100%,NA,NA,NA,NA,NA,62%,6%,8%,1%,100%,NA,NA,NA,NA,NA,63%,6%,6%,1%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,-3%,0%,2%,0%,0%
811,135115,Non-London,Primary,408,6,Low,"3,915",89,"4,005","1,867",80,782,212,258,117,184,59,122,77,76,143,"3,976","2,461",135,226,55,"3,679","2,853",122,253,72,"4,421","2,439",60,226,48,"3,599","2,911",105,337,67,"4,493",2563,116,234,50,3911,"2,976",114,3852,774,50,"2,646",73,243,56,"3,865","3,054",115,351,70,"4,641","2,649",80,258,59,"3,976","3,145",111,375,72,"4,922",NA,-25,75,-4,35,98%,2%,47%,2%,20%,5%,6%,3%,5%,2%,3%,2%,2%,4%,67%,4%,6%,1%,100%,NA,NA,NA,NA,NA,67%,2%,2%,4%,100%,NA,NA,NA,NA,NA,66%,3%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,67%,2%,6%,1%,100%,NA,NA,NA,NA,NA,0%,-2%,0%,0%,0%
811,118072,Non-London,Secondary with KS4,867,7,Low,"4,866",212,"5,078","2,914",103,606,295,316,22,41,88,225,62,80,255,"5,006","3,706",98,380,88,"5,333","3,550",144,308,106,"5,305","3,454",146,325,80,"4,931","3,600",122,402,101,"5,336",3376,188,345,73,4959,"3,600",116,4964,571,73,"3,348",87,302,71,"4,748","3,703",124,394,119,"5,452","3,520",103,316,88,"5,006","3,625",103,494,101,"5,491",NA,NA,NA,NA,NA,96%,4%,58%,2%,12%,6%,6%,0%,1%,2%,4%,1%,2%,5%,69%,2%,7%,2%,100%,NA,NA,NA,NA,NA,70%,3%,0%,4%,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,1%,0%,-1%,0%,0%
811,118073,Non-London,Secondary with KS4,"1,085",11,Low,"5,672",174,"5,846","3,323",277,431,372,494,18,51,153,258,47,33,382,"5,838","3,533",123,387,114,"5,276","3,550",144,308,106,"5,305","3,646",117,415,112,"5,387","3,600",122,402,101,"5,336",3644,163,413,113,5334,"3,600",116,5198,555,113,"3,555",197,410,135,"5,452","3,703",124,394,119,"5,452","3,754",277,494,153,"5,838","3,625",103,494,101,"5,491",NA,-74,-10,8,657,97%,3%,57%,5%,7%,6%,9%,0%,1%,3%,4%,1%,1%,7%,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,2%,1%,5%,100%,NA,NA,NA,NA,NA,68%,3%,8%,2%,100%,NA,NA,NA,NA,NA,65%,4%,8%,2%,100%,NA,NA,NA,NA,NA,64%,5%,8%,3%,100%,NA,NA,NA,NA,NA,-3%,3%,1%,1%,0%
811,118075,Non-London,Secondary with KS4,704,26,Medium,"6,165",34,"6,199","3,016",179,934,465,523,108,79,130,301,117,21,312,"6,186","3,983",161,578,169,"6,243","4,053",142,221,90,"6,453","3,976",199,545,129,"6,271","4,055",176,960,60,"6,401",3934,164,511,117,5922,"4,321",177,5915,914,117,"3,901",109,546,120,"6,068","4,242",157,962,63,"6,497","3,950",179,523,130,"6,186","4,308",179,978,67,"6,541",NA,NA,NA,NA,NA,100%,1%,49%,3%,15%,8%,8%,2%,1%,2%,5%,2%,0%,5%,64%,3%,9%,3%,100%,NA,NA,NA,NA,NA,63%,3%,1%,4%,100%,NA,NA,NA,NA,NA,66%,3%,9%,2%,100%,NA,NA,NA,NA,NA,64%,2%,9%,2%,100%,NA,NA,NA,NA,NA,64%,3%,8%,2%,100%,NA,NA,NA,NA,NA,0%,0%,-1%,-1%,0%
