RECTYPE,ALPHAIND,LEA,ESTAB,URN,IMD,HLE,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,CONFEXAM,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNotFSM6CLA1A,PTNotFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,TSENELSE,PSENELSE,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTREADTA_EXP,PTREADTA_AD,PTMATTA_EXP,PTMATTA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELAPK,PSENELSAPK,TSENELE,PSENELE,TSENELK,PSENELK,TSENELST,PSENELST,TSENELSAP,PSENELSAP,SENELN,PSENELN
1,53580,811,3040,117993,5,3,Skirlaugh Church of England Voluntary Controlled Primary School,Dorset Avenue,Skirlaugh,,Hull,HU11 5EB,0196 4562454,0,,,VC,0,Church of England,03-Nov,R,0,0,146,18,18,7,11,39%,61%,15,2,11%,12,67%,4,22%,0,0%,4,22%,14,78%,0,0%,17,94%,0,0%,50%,0%,-1.6,-4.5,1.3,100%,5,2.1,7.9,100%,-2.1,-4.6,0.4,100%,56%,6%,0%,99,78%,11%,0%,103,61%,0%,0%,99,83%,39%,17%,0%,94%,0%,83%,0%,89%,0%,43%,55%,SUPP,42%,SUPP,SUPP,SUPP,SUPP,,53%,0%,0%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,0%,-1.3,-5.9,3.3,-1.8,-5.5,1.9,SUPP,SUPP,SUPP,-1.7,-5.3,1.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.9,-3.9,2.1,1.7,-3,6.4,7.1,3.4,10.8,SUPP,SUPP,SUPP,4.8,1.2,8.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,5.7,2.7,8.7,-2.2,-6.2,1.8,-2,-5.2,1.2,SUPP,SUPP,SUPP,-1.1,-4.1,1.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2,-4.5,0.5,SUPP,98,SUPP,SUPP,SUPP,SUPP,100,SUPP,SUPP,SUPP,SUPP,102,SUPP,SUPP,SUPP,SUPP,50%,SUPP,SUPP,SUPP,SUPP,83%,SUPP,SUPP,SUPP,SUPP,58%,SUPP,SUPP,SUPP,SUPP,92%,SUPP,SUPP,SUPP,SUPP,8%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,25%,SUPP,SUPP,SUPP,18,100%,0,0%,3,17%,0,0%,3,17%,0,0%,0,0%,0,0%
1,54718,811,3041,117994,3,3,Sproatley Endowed Church of England Voluntary Controlled School,Balk Lane,Sproatley,,Hull,HU11 4PR,0148 2811499,0,,,VC,0,Church of England,03-Nov,,0,0,143,21,21,9,12,43%,57%,14.5,5,24%,13,62%,3,14%,0,0%,5,24%,16,76%,0,0%,21,100%,0,0%,43%,5%,0.9,-1.8,3.6,100%,1.1,-1.6,3.8,100%,0.4,-1.9,2.7,95%,62%,14%,0%,101,48%,10%,0%,101,62%,10%,5%,102,62%,19%,38%,0%,71%,0%,86%,0%,62%,0%,22%,58%,SUPP,46%,SUPP,SUPP,SUPP,SUPP,,43%,0%,8%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,5%,0.6,-3.5,4.7,1.2,-2.4,4.8,SUPP,SUPP,SUPP,-0.4,-3.8,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.9,-1.8,3.6,0.1,-4,4.2,1.8,-1.8,5.4,SUPP,SUPP,SUPP,0.3,-3.1,3.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.1,-1.6,3.8,1,-2.7,4.7,-0.1,-3.1,2.9,SUPP,SUPP,SUPP,0.1,-2.8,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.4,-1.9,2.7,SUPP,101,SUPP,SUPP,SUPP,SUPP,102,SUPP,SUPP,SUPP,SUPP,101,SUPP,SUPP,SUPP,SUPP,54%,SUPP,SUPP,SUPP,SUPP,54%,SUPP,SUPP,SUPP,SUPP,77%,SUPP,SUPP,SUPP,SUPP,69%,SUPP,SUPP,SUPP,SUPP,15%,SUPP,SUPP,SUPP,SUPP,8%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,15%,SUPP,SUPP,SUPP,21,100%,0,0%,7,33%,0,0%,7,33%,0,0%,0,0%,0,0%
1,57452,811,3042,117995,5,4,Tickton Church of England Voluntary Controlled Primary School,Main Street,Tickton,,Beverley,HU17 9RZ,0196 4542498,0,,,VC,0,Church of England,04-Nov,,0,0,205,32,32,10,22,31%,69%,15.5,5,16%,20,63%,7,22%,0,0%,4,13%,28,88%,0,0%,32,100%,0,0%,44%,0%,-0.3,-2.5,1.9,100%,4.3,2.1,6.5,100%,-0.2,-2,1.6,100%,53%,19%,0%,102,69%,19%,0%,102,69%,6%,0%,102,84%,41%,16%,0%,94%,0%,97%,0%,84%,0%,30%,50%,SUPP,35%,100%,SUPP,SUPP,SUPP,,44%,0%,0%,SUPP,0%,0%,SUPP,SUPP,SUPP,,0%,-0.3,-4.2,3.6,-0.2,-2.8,2.4,SUPP,SUPP,SUPP,-0.9,-3.7,1.9,1.7,-2.9,6.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.3,-2.5,1.9,1.9,-2,5.8,5.3,2.7,7.9,SUPP,SUPP,SUPP,3.4,0.6,6.2,6.5,1.8,11.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,4.3,2.1,6.5,1.7,-1.6,5,-1,-3.2,1.2,SUPP,SUPP,SUPP,-0.4,-2.7,1.9,-1.9,-5.9,2.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.2,-2,1.6,SUPP,101,111,SUPP,SUPP,SUPP,102,106,SUPP,SUPP,SUPP,102,110,SUPP,SUPP,SUPP,45%,100%,SUPP,SUPP,SUPP,75%,100%,SUPP,SUPP,SUPP,65%,100%,SUPP,SUPP,SUPP,90%,100%,SUPP,SUPP,SUPP,10%,57%,SUPP,SUPP,SUPP,5%,71%,SUPP,SUPP,SUPP,5%,14%,SUPP,SUPP,SUPP,30%,100%,SUPP,SUPP,32,100%,0,0%,3,9%,0,0%,3,9%,0,0%,0,0%,0,0%
1,59690,811,5203,117996,1,2,Warter Church of England Primary School,Addlekel,Warter,,York,YO42 1XR,0175 9302061,0,,,FD,0,Church of England,03-Nov,,0,0,152,18,17,8,9,47%,53%,19.1,0,0%,4,24%,13,76%,0,0%,2,12%,15,88%,0,0%,16,94%,0,0%,88%,12%,-0.2,-3.2,2.8,100%,2.4,-0.6,5.4,100%,-0.5,-3,2,100%,88%,41%,0%,108,100%,65%,0%,111,94%,18%,0%,107,100%,53%,0%,0%,100%,0%,100%,0%,100%,0%,75%,100%,,SUPP,92%,SUPP,SUPP,SUPP,,88%,13%,11%,,SUPP,15%,SUPP,SUPP,SUPP,,6%,-2.6,-6.9,1.7,2,-2.1,6.1,NA,NA,NA,SUPP,SUPP,SUPP,-1,-4.4,2.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.6,-3.7,2.5,-0.1,-4.5,4.3,4.6,0.5,8.7,NA,NA,NA,SUPP,SUPP,SUPP,2,-1.4,5.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.1,-1,5.2,-1.1,-4.8,2.6,0,-3.5,3.5,NA,NA,NA,SUPP,SUPP,SUPP,-0.8,-3.7,2.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.8,-3.4,1.8,,SUPP,109,SUPP,SUPP,,SUPP,109,SUPP,SUPP,,SUPP,112,SUPP,SUPP,,SUPP,92%,SUPP,SUPP,,SUPP,100%,SUPP,SUPP,,SUPP,100%,SUPP,SUPP,,SUPP,100%,SUPP,SUPP,,SUPP,46%,SUPP,SUPP,,SUPP,77%,SUPP,SUPP,,SUPP,23%,SUPP,SUPP,,SUPP,62%,SUPP,SUPP,17,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
1,61094,811,3044,117997,2,2,Wetwang Church of England Voluntary Controlled Primary School,Pulham Lane,Wetwang,Nr Driffield,York,YO25 9XT,0137 7236679,0,,,VC,0,Church of England,04-Nov,R,0,0,68,15,15,8,7,53%,47%,15.4,1,8%,8,62%,4,31%,2,13%,2,13%,13,87%,0,0%,14,93%,0,0%,40%,0%,0.3,-3.1,3.7,87%,0.2,-3.2,3.6,87%,1.7,-1.2,4.6,87%,60%,7%,0%,101,47%,0%,0%,101,73%,0%,0%,103,53%,20%,47%,0%,80%,0%,80%,0%,67%,0%,38%,43%,SUPP,38%,SUPP,SUPP,SUPP,SUPP,,43%,0%,0%,SUPP,0%,SUPP,SUPP,SUPP,SUPP,,0%,0.4,-4.6,5.4,0.2,-4.4,4.8,SUPP,SUPP,SUPP,0.4,-3.9,4.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.3,-3.1,3.7,-1.4,-6.4,3.6,1.6,-3.1,6.3,SUPP,SUPP,SUPP,-0.5,-4.9,3.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.2,-3.2,3.6,0.8,-3.5,5.1,2.4,-1.6,6.4,SUPP,SUPP,SUPP,2.8,-0.9,6.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.7,-1.2,4.6,SUPP,100,SUPP,SUPP,SUPP,SUPP,103,SUPP,SUPP,SUPP,SUPP,101,SUPP,SUPP,SUPP,SUPP,50%,SUPP,SUPP,SUPP,SUPP,50%,SUPP,SUPP,SUPP,SUPP,75%,SUPP,SUPP,SUPP,SUPP,63%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,15,100%,0,0%,1,7%,0,0%,1,7%,0,0%,0,0%,0,0%
1,61762,811,3045,117998,1,1,Wilberfoss Church of England Voluntary Controlled Primary School,Storking Lane,Wilberfoss,,York,YO41 5ND,0175 9380327,0,,,VC,0,Church of England,03-Nov,R,0,0,233,24,24,13,11,54%,46%,16.2,2,8%,14,58%,8,33%,0,0%,3,13%,21,88%,0,0%,21,88%,1,4%,21%,0%,-2,-4.5,0.5,100%,-10.4,-12.9,-7.9,100%,-2.5,-4.6,-0.4,100%,67%,17%,0%,101,54%,4%,0%,101,67%,8%,0%,101,25%,8%,46%,0%,75%,0%,88%,0%,50%,0%,23%,18%,SUPP,7%,50%,SUPP,SUPP,SUPP,,24%,0%,0%,SUPP,0%,0%,SUPP,SUPP,SUPP,,0%,-1.7,-5.1,1.7,-2.3,-6,1.4,SUPP,SUPP,SUPP,-0.9,-4.2,2.4,-4.2,-8.5,0.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.7,-4.4,1,-12.4,-15.8,-9,-8.1,-11.8,-4.4,SUPP,SUPP,SUPP,-12.9,-16.2,-9.6,-5.7,-10.1,-1.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-10,-12.7,-7.3,-2.3,-5.2,0.6,-2.7,-5.9,0.5,SUPP,SUPP,SUPP,-2,-4.8,0.8,-2.9,-6.6,0.8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.7,-4,0.6,SUPP,100,105,SUPP,SUPP,SUPP,100,106,SUPP,SUPP,SUPP,99,107,SUPP,SUPP,SUPP,64%,88%,SUPP,SUPP,SUPP,43%,88%,SUPP,SUPP,SUPP,64%,88%,SUPP,SUPP,SUPP,7%,63%,SUPP,SUPP,SUPP,14%,25%,SUPP,SUPP,SUPP,0%,13%,SUPP,SUPP,SUPP,0%,25%,SUPP,SUPP,SUPP,0%,25%,SUPP,SUPP,24,100%,0,0%,2,8%,0,0%,2,8%,1,4%,0,0%,0,0%
1,63198,811,3046,117999,1,2,Woodmansey Church of England Voluntary Controlled Primary School,Hull Road,Woodmansey,,Beverley,HU17 0TH,0148 2862186,0,,,VC,0,Church of England,03-Nov,,0,0,70,6,7,4,3,57%,43%,17.4,0,0%,5,71%,2,29%,0,0%,2,29%,5,71%,0,0%,7,100%,0,0%,29%,14%,-2.5,-7.1,2.1,100%,-6,-10.7,-1.3,100%,-3.9,-7.9,0.1,100%,57%,29%,0%,103,71%,29%,0%,104,29%,29%,0%,101,43%,14%,57%,0%,71%,0%,71%,0%,86%,0%,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,,29%,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,,14%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-2.5,-7.1,2.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-6,-10.7,-1.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-3.9,-7.9,0.1,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,7,100%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
1,8146,811,3047,118000,5,4,Bugthorpe Church of England Voluntary Controlled Primary School,Bugthorpe,,,York,YO41 1QQ,0175 9368247,0,,,VC,0,Church of England,03-Nov,,0,0,79,4,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,30960,811,3048,118001,2,2,Lockington Church of England Voluntary Controlled Primary School,Front Street,Lockington,,Driffield,YO25 9SH,0143 0810240,0,,,VC,0,Church of England,04-Nov,,0,0,49,4,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,10588,811,3049,118002,5,4,Cherry Burton Church of England Voluntary Controlled Primary School,Cherry Burton,,,Beverley,HU17 7RF,0196 4550445,0,,,VC,0,Church of England,04-Nov,R,0,0,165,27,27,15,12,56%,44%,18,0,0%,11,42%,15,58%,1,4%,2,7%,25,93%,0,0%,26,96%,0,0%,78%,7%,-0.7,-3.1,1.7,96%,-0.6,-3,1.8,96%,-0.2,-2.3,1.9,96%,89%,22%,0%,106,89%,26%,0%,107,89%,30%,0%,106,85%,26%,15%,0%,96%,0%,96%,0%,96%,0%,87%,67%,,55%,93%,SUPP,SUPP,SUPP,,77%,0%,17%,,0%,13%,SUPP,SUPP,SUPP,,8%,-1,-4.3,2.3,-0.3,-3.9,3.3,NA,NA,NA,-2.4,-6.1,1.3,0.6,-2.6,3.8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.7,-3.2,1.8,-1.4,-4.7,1.9,0.4,-3.2,4,NA,NA,NA,-2.3,-6,1.4,0.7,-2.5,3.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.5,-3,2,1.2,-1.6,4,-1.7,-4.7,1.3,NA,NA,NA,-1,-4.2,2.2,0.4,-2.3,3.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-0.2,-2.3,1.9,,101,109,SUPP,SUPP,,102,109,SUPP,SUPP,,103,109,SUPP,SUPP,,82%,93%,SUPP,SUPP,,73%,100%,SUPP,SUPP,,73%,100%,SUPP,SUPP,,73%,93%,SUPP,SUPP,,0%,33%,SUPP,SUPP,,9%,33%,SUPP,SUPP,,0%,47%,SUPP,SUPP,,0%,47%,SUPP,SUPP,27,100%,0,0%,2,7%,0,0%,2,7%,0,0%,0,0%,0,0%
