LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117942,Non-London,Primary,74,19.4,Low,"5,272",156,"5,428","1,958",392,971,265,707,218,173,93,118,107,114,157,"5,273",3412,71,521,76,4908,2795,119,314,71,4143,3669,142,624,96,5557,2773,119,321,71,4137,SUPP,111,582,SUPP,"5,521","3,162",113,289,77,"4,729","2,881",684,625,90,"5,735","2,911",105,337,67,"4,493",2929,392,707,93,5273,"2,976",114,5428,971,93,-483,321,186,17,365,97%,3%,37%,7%,18%,5%,13%,4%,3%,2%,2%,2%,2%,3%,70%,1%,11%,2%,100%,NA,NA,NA,NA,NA,66%,3%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,11%,SUPP,100%,NA,NA,NA,NA,NA,50%,12%,4%,5%,100%,NA,NA,NA,NA,NA,56%,7%,13%,2%,100%,NA,NA,NA,NA,NA,-14%,6%,2%,0%,0%
811,117969,Non-London,Primary,88,6.8,Low,"5,127",143,"5,270","2,243",95,"1,160",294,375,223,220,33,237,83,226,116,"5,304",3723,131,258,42,5408,2795,119,314,71,4143,3571,90,307,49,5256,2773,119,321,71,4137,"4,429",140,430,43,"6,662","2,853",122,253,72,"4,421","3,802",75,426,40,"5,770","2,911",105,337,67,"4,493",3403,95,375,33,5304,"2,976",114,5270,1160,33,-320,-36,117,-9,-104,97%,3%,42%,2%,22%,6%,7%,4%,4%,1%,4%,2%,4%,2%,69%,2%,5%,1%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,1%,3%,5%,100%,NA,NA,NA,NA,NA,64%,2%,7%,1%,100%,NA,NA,NA,NA,NA,-5%,0%,2%,0%,0%
811,117970,Non-London,Primary,30,10,Low,"9,572",138,"9,710","4,241",51,"1,570",586,"1,066",221,343,134,408,245,118,119,"9,103",SUPP,37,929,142,7079,2795,119,314,71,4143,6631,76,1156,226,10126,2773,119,321,71,4137,"5,957",77,"1,145",130,"9,100","2,853",122,253,72,"4,421","6,007",67,"1,097",145,"9,002","2,911",105,337,67,"4,493",5812,51,1066,134,9103,"2,976",114,9710,1570,134,NA,14,137,-8,2024,99%,1%,SUPP,1%,SUPP,6%,12%,2%,4%,1%,4%,3%,1%,1%,SUPP,1%,13%,2%,100%,NA,NA,NA,NA,NA,65%,1%,11%,2%,100%,NA,NA,NA,NA,NA,65%,1%,13%,1%,100%,NA,NA,NA,NA,NA,66%,1%,3%,3%,100%,NA,NA,NA,NA,NA,NA,1%,12%,1%,100%,NA,NA,NA,NA,NA,NA,0%,-1%,-1%,0%
811,117971,Non-London,Primary,389,7.7,Low,"3,676",127,"3,803","1,784",114,664,247,292,140,120,46,178,45,93,99,"3,821",2390,120,196,33,3305,2795,119,314,71,4143,2362,64,225,48,3433,2773,119,321,71,4137,"2,388",81,242,60,"3,607","2,853",122,253,72,"4,421","2,374",92,278,67,"3,674","2,911",105,337,67,"4,493",2448,114,292,46,3821,"2,976",114,3803,664,46,58,-6,96,13,516,97%,3%,47%,3%,17%,6%,8%,4%,3%,1%,5%,1%,2%,3%,72%,4%,6%,1%,100%,NA,NA,NA,NA,NA,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,64%,3%,4%,4%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,-8%,-1%,2%,0%,0%
811,117972,Non-London,Primary,37,2.8,Low,"8,168",143,"8,312","3,369",84,"1,416",565,"1,022",146,307,82,143,124,189,106,"7,553",SUPP,929,616,108,6541,2795,119,314,71,4143,3546,145,697,62,5831,2773,119,321,71,4137,"5,098",115,857,98,"7,725","2,853",122,253,72,"4,421","5,416",106,"1,046",98,"8,308","2,911",105,337,67,"4,493",4785,84,1022,82,7553,"2,976",114,8312,1416,82,NA,-845,406,-26,1012,98%,2%,45%,1%,19%,7%,14%,2%,4%,1%,2%,2%,3%,1%,SUPP,14%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,12%,1%,100%,NA,NA,NA,NA,NA,66%,1%,11%,1%,100%,NA,NA,NA,NA,NA,65%,1%,3%,3%,100%,NA,NA,NA,NA,NA,63%,1%,14%,1%,100%,NA,NA,NA,NA,NA,NA,-13%,5%,-1%,0%
811,117973,Non-London,Primary,92,10.3,Low,"5,285",73,"5,358","2,811",133,"1,223",294,416,162,107,59,153,47,167,101,"5,674",3623,92,409,88,5176,3325,159,388,102,4927,3392,65,387,69,4896,2773,119,321,71,4137,"3,710",135,467,59,"6,000","2,853",122,253,72,"4,421","3,855",148,421,68,"5,697","2,911",105,337,67,"4,493",4034,133,416,59,5674,"2,976",114,5358,1223,59,411,41,7,-29,498,99%,1%,50%,2%,22%,5%,7%,3%,2%,1%,3%,1%,3%,2%,70%,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,1%,100%,NA,NA,NA,NA,NA,62%,2%,8%,1%,100%,NA,NA,NA,NA,NA,68%,3%,3%,4%,100%,NA,NA,NA,NA,NA,71%,2%,7%,1%,100%,NA,NA,NA,NA,NA,1%,0%,-1%,-1%,0%
811,117974,Non-London,Primary,239,13,Low,"4,379",150,"4,529","2,126",66,720,202,257,403,212,45,56,29,54,153,"4,324",2583,95,225,34,3575,2795,119,314,71,4143,2573,81,219,39,3616,2773,119,321,71,4137,SUPP,63,223,48,"3,965","2,853",122,253,72,"4,421","2,829",83,237,51,"4,288","2,911",105,337,67,"4,493",2846,66,257,45,4324,"2,976",114,4529,720,45,263,-29,32,11,749,97%,3%,SUPP,2%,SUPP,5%,6%,9%,5%,1%,1%,1%,1%,4%,72%,3%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,10%,1%,100%,NA,NA,NA,NA,NA,NA,2%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
811,117976,Non-London,Primary,109,13.8,Low,"5,360",51,"5,411","2,684",101,"1,085",335,345,165,179,97,141,52,89,233,"5,505",3476,74,326,153,5096,2795,119,314,71,4143,3359,52,335,134,4932,3225,132,326,70,4746,"3,988",49,367,135,"5,859","3,162",113,289,77,"4,729","3,576",-29,334,100,"5,297","2,911",105,337,67,"4,493",3768,101,345,97,5505,"2,976",114,5411,1085,97,292,27,19,-56,409,99%,1%,49%,2%,20%,6%,6%,3%,3%,2%,3%,1%,2%,4%,68%,1%,6%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,7%,3%,100%,NA,NA,NA,NA,NA,68%,1%,6%,2%,100%,NA,NA,NA,NA,NA,68%,-1%,5%,3%,100%,NA,NA,NA,NA,NA,68%,2%,6%,2%,100%,NA,NA,NA,NA,NA,0%,1%,0%,-1%,0%
811,117977,Non-London,Primary,119,5.9,Low,"5,237",272,"5,509","2,103",47,"1,367",302,422,174,386,56,121,84,97,158,"5,318",3536,117,403,82,5525,2795,119,314,71,4143,3442,73,430,72,5355,2773,119,321,71,4137,"3,526",63,503,59,"5,783","2,853",122,253,72,"4,421","3,302",75,534,50,"5,274","2,911",105,337,67,"4,493",3470,47,422,56,5318,"2,976",114,5509,1367,56,-66,-70,19,-26,-207,95%,5%,40%,1%,26%,6%,8%,3%,7%,1%,2%,2%,2%,3%,64%,2%,7%,1%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,61%,1%,9%,1%,100%,NA,NA,NA,NA,NA,63%,1%,3%,2%,100%,NA,NA,NA,NA,NA,65%,1%,8%,1%,100%,NA,NA,NA,NA,NA,1%,-1%,1%,0%,0%
811,117978,Non-London,Primary,364,12.9,Low,"3,847",168,"4,015","1,983",249,785,291,292,38,154,29,142,58,122,72,"4,215",2537,211,234,38,3676,2795,119,314,71,4143,2614,149,260,75,3925,2773,119,321,71,4137,"2,633",325,278,77,"4,221","2,853",122,253,72,"4,421","2,823",283,244,24,"4,238","2,911",105,337,67,"4,493",2768,249,292,29,4215,"2,976",114,4015,785,29,231,38,58,-9,539,96%,4%,47%,6%,19%,7%,7%,1%,4%,1%,3%,1%,3%,2%,69%,6%,6%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,62%,8%,7%,2%,100%,NA,NA,NA,NA,NA,67%,7%,1%,4%,100%,NA,NA,NA,NA,NA,66%,6%,7%,1%,100%,NA,NA,NA,NA,NA,-3%,0%,1%,0%,0%
811,117979,Non-London,Primary,347,16.4,Low,"3,940",110,"4,050","1,648",83,"1,026",268,227,197,277,46,88,65,27,73,"4,026",2451,139,241,52,3439,2795,119,314,71,4143,2573,194,262,44,3768,2773,119,321,71,4137,"2,615",143,277,50,"3,932","2,853",122,253,72,"4,421","2,792",148,257,70,"4,284","2,911",105,337,67,"4,493",2674,83,227,46,4026,"2,976",114,4050,1026,46,223,-56,-14,-6,587,97%,3%,41%,2%,25%,7%,6%,5%,7%,1%,2%,2%,1%,2%,71%,4%,7%,2%,100%,NA,NA,NA,NA,NA,68%,5%,7%,1%,100%,NA,NA,NA,NA,NA,67%,4%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,4%,2%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-5%,-2%,-1%,-1%,0%
811,117980,Non-London,Primary,137,11.4,Low,"4,304",131,"4,434","2,247",120,661,252,311,169,176,66,136,73,100,116,"4,426",3179,70,328,95,4511,2795,119,314,71,4143,3116,83,321,92,4668,2773,119,321,71,4137,SUPP,78,341,SUPP,"4,722","2,853",122,253,72,"4,421","3,011",106,332,69,"4,629","2,911",105,337,67,"4,493",2909,120,311,66,4426,"2,976",114,4434,661,66,-270,50,-17,-29,-85,97%,3%,SUPP,3%,SUPP,6%,7%,4%,4%,1%,3%,2%,2%,3%,70%,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,SUPP,100%,NA,NA,NA,NA,NA,65%,2%,4%,4%,100%,NA,NA,NA,NA,NA,NA,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,-1%,0%
811,117981,Non-London,Primary,147,5.4,Low,"4,504",245,"4,749","2,437",199,706,321,391,229,189,88,178,34,124,170,"5,066",2502,179,409,136,4014,2795,119,314,71,4143,2626,90,430,119,4158,2773,119,321,71,4137,"2,642",97,432,122,"4,251","2,853",122,253,72,"4,421","3,033",98,464,89,"4,831","2,911",105,337,67,"4,493",3144,199,391,88,5066,"2,976",114,4749,706,88,642,20,-18,-48,1052,95%,5%,48%,4%,14%,6%,8%,5%,4%,2%,4%,1%,2%,3%,62%,4%,10%,3%,100%,NA,NA,NA,NA,NA,63%,2%,10%,3%,100%,NA,NA,NA,NA,NA,62%,2%,10%,3%,100%,NA,NA,NA,NA,NA,63%,2%,4%,3%,100%,NA,NA,NA,NA,NA,62%,4%,8%,2%,100%,NA,NA,NA,NA,NA,0%,0%,-2%,-1%,0%
811,117982,Non-London,Primary,300,10.7,Low,"3,942",161,"4,103","1,890",52,643,381,262,50,116,37,178,57,83,125,"3,874",2427,100,318,82,3634,2795,119,314,71,4143,2503,64,271,76,3729,2773,119,321,71,4137,"2,398",58,282,66,"3,608","2,853",122,253,72,"4,421","2,405",44,258,41,"3,538","2,911",105,337,67,"4,493",2533,52,262,37,3874,"2,976",114,4103,643,37,106,-48,-56,-45,240,96%,4%,49%,1%,17%,10%,7%,1%,3%,1%,5%,1%,2%,3%,67%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,66%,2%,8%,2%,100%,NA,NA,NA,NA,NA,68%,1%,1%,5%,100%,NA,NA,NA,NA,NA,65%,1%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,-2%,-2%,-1%,0%
811,117983,Non-London,Primary,85,25.3,Medium,"5,714",860,"6,574","2,291",-37,"1,367",389,564,628,206,185,273,189,109,100,"6,265",3076,197,492,135,4792,2795,119,314,71,4143,3581,117,560,164,5413,3225,132,326,70,4746,"3,813",110,592,169,"5,858","2,853",122,253,72,"4,421","4,110",-9,576,171,"6,599","3,181",132,369,69,"4,930",3658,-37,564,185,6265,"3,176",126,6574,1367,185,582,-234,72,50,1473,87%,13%,37%,-1%,22%,6%,9%,10%,3%,3%,4%,3%,2%,2%,64%,4%,10%,3%,100%,NA,NA,NA,NA,NA,66%,2%,10%,3%,100%,NA,NA,NA,NA,NA,65%,2%,10%,3%,100%,NA,NA,NA,NA,NA,62%,0%,10%,3%,100%,NA,NA,NA,NA,NA,58%,-1%,9%,3%,100%,NA,NA,NA,NA,NA,-6%,-5%,-1%,0%,0%
811,117867,Non-London,Primary,124,17.3,Low,"4,952",182,"5,134","1,940",72,"1,130",369,400,165,109,44,134,183,145,109,"4,800",2810,135,393,50,4528,2795,119,314,71,4143,2799,67,417,75,4438,2773,119,321,71,4137,"3,132",131,472,55,"5,002","2,853",122,253,72,"4,421","3,198",20,432,70,"4,846","2,911",105,337,67,"4,493",3070,72,400,44,4800,"2,976",114,5134,1130,44,260,-63,7,-6,272,96%,4%,40%,1%,24%,8%,8%,3%,2%,1%,3%,4%,3%,2%,62%,3%,9%,1%,100%,NA,NA,NA,NA,NA,63%,2%,9%,2%,100%,NA,NA,NA,NA,NA,63%,3%,9%,1%,100%,NA,NA,NA,NA,NA,66%,0%,4%,4%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,2%,-2%,-1%,0%,0%
811,117868,Non-London,Primary,358,2.2,Low,"3,907",308,"4,215","1,766",208,978,215,308,155,173,40,170,15,74,205,"4,309",2364,87,279,51,3332,2795,119,314,71,4143,2269,128,279,41,3459,2773,119,321,71,4137,"2,402",181,288,56,"3,884","2,853",122,253,72,"4,421","2,543",188,288,35,"3,954","2,911",105,337,67,"4,493",2744,208,308,40,4309,"2,976",114,4215,978,40,380,121,29,-11,977,93%,7%,41%,5%,23%,5%,7%,4%,4%,1%,4%,0%,2%,5%,71%,3%,8%,2%,100%,NA,NA,NA,NA,NA,66%,4%,8%,1%,100%,NA,NA,NA,NA,NA,62%,5%,7%,1%,100%,NA,NA,NA,NA,NA,64%,5%,3%,4%,100%,NA,NA,NA,NA,NA,64%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-7%,2%,-1%,-1%,0%
811,117872,Non-London,Primary,162,4.3,Low,"4,404",129,"4,532","2,294",108,609,407,277,148,196,59,162,61,98,92,"4,513",2792,108,201,88,4088,2795,119,314,71,4143,2947,118,239,94,4075,2773,119,321,71,4137,"2,956",180,254,83,"4,379","2,853",122,253,72,"4,421","3,043",135,208,83,"4,443","2,911",105,337,67,"4,493",2903,108,277,59,4513,"2,976",114,4532,609,59,111,0,76,-29,425,97%,3%,51%,2%,13%,9%,6%,3%,4%,1%,4%,1%,2%,2%,68%,3%,5%,2%,100%,NA,NA,NA,NA,NA,72%,3%,6%,2%,100%,NA,NA,NA,NA,NA,68%,4%,6%,2%,100%,NA,NA,NA,NA,NA,68%,3%,4%,2%,100%,NA,NA,NA,NA,NA,64%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-4%,-1%,1%,-1%,0%
811,117873,Non-London,Primary,147,3.6,Low,"4,106",268,"4,374","1,866",420,895,280,348,172,242,78,235,28,112,90,"4,766",3029,193,277,85,4306,2795,119,314,71,4143,2740,195,296,109,4311,2773,119,321,71,4137,"2,833",135,365,90,"4,479","2,853",122,253,72,"4,421","2,761",206,329,76,"4,499","2,911",105,337,67,"4,493",2761,420,348,78,4766,"2,976",114,4374,895,78,-268,227,71,-7,460,94%,6%,39%,9%,19%,6%,7%,4%,5%,2%,5%,1%,2%,2%,70%,4%,6%,2%,100%,NA,NA,NA,NA,NA,64%,5%,7%,3%,100%,NA,NA,NA,NA,NA,63%,3%,8%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,4%,100%,NA,NA,NA,NA,NA,58%,9%,7%,2%,100%,NA,NA,NA,NA,NA,-12%,5%,1%,0%,0%
811,117874,Non-London,Primary,332,13.6,Low,"4,266",208,"4,475","1,998",151,894,258,309,146,213,43,214,95,123,122,"4,566",2523,130,300,47,3626,2795,119,314,71,4143,2699,170,340,56,4180,2773,119,321,71,4137,"2,620",186,321,51,"4,144","2,853",122,253,72,"4,421","2,792",177,288,51,"4,402","2,911",105,337,67,"4,493",2891,151,309,43,4566,"2,976",114,4475,894,43,368,21,9,-4,940,95%,5%,44%,3%,20%,6%,7%,3%,5%,1%,5%,2%,3%,3%,70%,4%,8%,1%,100%,NA,NA,NA,NA,NA,65%,4%,8%,1%,100%,NA,NA,NA,NA,NA,63%,4%,8%,1%,100%,NA,NA,NA,NA,NA,63%,4%,3%,4%,100%,NA,NA,NA,NA,NA,63%,3%,7%,1%,100%,NA,NA,NA,NA,NA,-7%,-1%,-1%,0%,0%
811,117875,Non-London,Primary,266,23.1,Medium,"3,914",283,"4,197","1,636",119,772,254,340,303,141,59,118,70,65,74,"3,951",2705,119,337,74,3988,3325,159,388,102,4927,2614,119,375,77,3962,2773,119,321,71,4137,"2,778",93,391,75,"4,130","2,853",122,253,72,"4,421","2,866",119,391,61,"4,576","3,181",132,369,69,"4,930",2408,119,340,59,3951,"3,176",126,4197,772,59,-297,0,3,-15,-37,93%,7%,41%,3%,20%,6%,9%,8%,4%,1%,3%,2%,2%,2%,68%,3%,8%,2%,100%,NA,NA,NA,NA,NA,66%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,9%,2%,100%,NA,NA,NA,NA,NA,63%,3%,7%,3%,100%,NA,NA,NA,NA,NA,61%,3%,9%,1%,100%,NA,NA,NA,NA,NA,-7%,0%,1%,-1%,0%
811,117891,Non-London,Primary,279,3.6,Low,"3,831",307,"4,138","1,937",74,645,395,347,85,194,34,205,56,49,177,"4,196",2212,71,249,46,3309,2795,119,314,71,4143,2245,141,249,43,3546,2773,119,321,71,4137,"2,334",253,302,52,"4,063","2,853",122,253,72,"4,421","2,401",130,364,46,"4,071","2,911",105,337,67,"4,493",2581,74,347,34,4196,"2,976",114,4138,645,34,369,3,98,-12,887,93%,7%,46%,2%,15%,9%,8%,2%,5%,1%,5%,1%,1%,4%,67%,2%,8%,1%,100%,NA,NA,NA,NA,NA,63%,4%,7%,1%,100%,NA,NA,NA,NA,NA,57%,6%,7%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,4%,100%,NA,NA,NA,NA,NA,62%,2%,8%,1%,100%,NA,NA,NA,NA,NA,-5%,0%,0%,0%,0%
811,117892,Non-London,Primary,115,4.3,Low,"4,822",110,"4,932","1,989",423,940,263,487,247,120,50,142,133,136,190,"5,120",2803,194,412,82,4296,2795,119,314,71,4143,2957,195,453,94,4786,2773,119,321,71,4137,SUPP,-59,456,89,"4,531","2,853",122,253,72,"4,421","2,862",96,470,86,"4,946","2,911",105,337,67,"4,493",2928,423,487,50,5120,"2,976",114,4932,940,50,125,229,75,-32,824,98%,2%,39%,8%,18%,5%,10%,5%,2%,1%,3%,3%,3%,4%,65%,5%,10%,2%,100%,NA,NA,NA,NA,NA,62%,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,-1%,10%,2%,100%,NA,NA,NA,NA,NA,58%,2%,5%,4%,100%,NA,NA,NA,NA,NA,57%,8%,10%,1%,100%,NA,NA,NA,NA,NA,-8%,3%,0%,-1%,0%
811,117893,Non-London,Primary,55,16.3,Low,"6,255",168,"6,424","2,836",292,851,418,747,57,296,90,142,83,107,368,"6,287",4204,146,447,116,6127,2795,119,314,71,4143,3861,161,472,115,5504,2773,119,321,71,4137,"3,716",143,506,106,"5,539","2,853",122,253,72,"4,421","4,705",131,663,123,"6,965","2,911",105,337,67,"4,493",3687,292,747,90,6287,"2,976",114,6424,851,90,-517,146,300,-26,160,97%,3%,45%,5%,14%,7%,12%,1%,5%,1%,2%,1%,2%,6%,69%,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,2%,3%,100%,NA,NA,NA,NA,NA,59%,5%,12%,1%,100%,NA,NA,NA,NA,NA,-10%,3%,5%,-1%,0%
811,117894,Non-London,Primary,350,7.9,Low,"3,716",271,"3,987","2,015",72,819,166,210,173,108,36,161,31,52,80,"3,921",2499,82,187,37,3319,2795,119,314,71,4143,2513,56,181,45,3398,2773,119,321,71,4137,"2,660",48,213,37,"3,718","2,853",122,253,72,"4,421","2,821",83,225,51,"3,969","2,911",105,337,67,"4,493",2834,72,210,36,3921,"2,976",114,3987,819,36,335,-10,23,-1,602,93%,7%,51%,2%,21%,4%,5%,4%,3%,1%,4%,1%,1%,2%,75%,2%,6%,1%,100%,NA,NA,NA,NA,NA,74%,2%,5%,1%,100%,NA,NA,NA,NA,NA,72%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,2%,4%,4%,100%,NA,NA,NA,NA,NA,72%,2%,5%,1%,100%,NA,NA,NA,NA,NA,-3%,0%,-1%,0%,0%
811,117909,Non-London,Primary,239,48.2,High,"5,639",30,"5,669","2,175",62,"1,638",0,951,-3,89,0,310,89,170,102,"5,582",3912,56,716,0,5464,3467,88,557,0,4838,3960,92,882,0,6021,3522,95,843,0,5114,"3,866",52,856,0,"5,614","3,661",78,244,105,"5,523","3,999",76,"1,020",0,"6,183","3,690",97,694,86,"5,737",3813,62,951,0,5582,"3,521",131,5669,1638,0,-99,6,235,0,118,99%,1%,39%,1%,29%,0%,17%,0%,2%,0%,6%,2%,3%,2%,72%,1%,13%,0%,100%,NA,NA,NA,NA,NA,66%,2%,15%,0%,100%,NA,NA,NA,NA,NA,69%,1%,15%,0%,100%,NA,NA,NA,NA,NA,65%,1%,0%,5%,100%,NA,NA,NA,NA,NA,68%,1%,17%,0%,100%,NA,NA,NA,NA,NA,-4%,0%,4%,0%,0%
811,117911,Non-London,Primary,412,8.5,Low,"4,175",180,"4,355","1,997",76,897,217,235,236,92,37,143,50,67,185,"4,232",2600,54,210,55,3535,2795,119,314,71,4143,2549,65,179,51,3566,2773,119,321,71,4137,"2,681",69,209,54,"3,826","2,853",122,253,72,"4,421","2,770",33,216,51,"4,072","2,911",105,337,67,"4,493",2895,76,235,37,4232,"2,976",114,4355,897,37,295,22,25,-18,697,96%,4%,47%,2%,21%,5%,6%,6%,2%,1%,3%,1%,2%,4%,74%,2%,6%,2%,100%,NA,NA,NA,NA,NA,71%,2%,5%,1%,100%,NA,NA,NA,NA,NA,70%,2%,5%,1%,100%,NA,NA,NA,NA,NA,68%,1%,5%,4%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,0%,-1%,0%
811,117912,Non-London,Primary,243,7.8,Low,"4,211",110,"4,322","2,061",138,"1,074",229,258,282,198,38,87,47,40,113,"4,564",2640,85,236,49,3647,2795,119,314,71,4143,2496,59,211,56,3577,2773,119,321,71,4137,"2,711",58,219,53,"3,793","2,853",122,253,72,"4,421","3,085",65,245,53,"4,482","2,911",105,337,67,"4,493",3135,138,258,38,4564,"2,976",114,4322,1074,38,495,53,22,-11,917,97%,3%,45%,3%,24%,5%,6%,6%,4%,1%,2%,1%,1%,2%,72%,2%,6%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,1%,6%,2%,100%,NA,NA,NA,NA,NA,69%,3%,6%,1%,100%,NA,NA,NA,NA,NA,-3%,1%,0%,0%,0%
811,117916,Non-London,Primary,141,17.9,Low,"4,940",63,"5,003","2,251",-8,895,289,385,371,204,53,127,74,69,183,"4,894",2636,28,361,77,3966,2795,119,314,71,4143,2659,119,329,66,4104,2773,119,321,71,4137,"2,948",47,391,71,"4,671","2,853",122,253,72,"4,421","2,898",33,386,67,"4,634","2,911",105,337,67,"4,493",3146,-8,385,53,4894,"2,976",114,5003,895,53,510,-36,24,-24,928,99%,1%,46%,0%,18%,6%,8%,8%,4%,1%,3%,2%,1%,4%,66%,1%,9%,2%,100%,NA,NA,NA,NA,NA,65%,3%,8%,2%,100%,NA,NA,NA,NA,NA,63%,1%,8%,2%,100%,NA,NA,NA,NA,NA,62%,1%,8%,2%,100%,NA,NA,NA,NA,NA,64%,0%,8%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,-1%,-1%,0%
